3.00000000E+05,  4.38484174E+00,  0.00000000E+00
9.50175100E+05,  2.35519819E+00,  0.00000000E+00
1.60035020E+06,  2.30552363E+00,  0.00000000E+00
2.25052530E+06,  2.20149420E+00,  0.00000000E+00
2.90070040E+06,  2.24107773E+00,  0.00000000E+00
3.55087540E+06,  2.16496027E+00,  0.00000000E+00
4.20105050E+06,  2.16487511E+00,  0.00000000E+00
4.85122560E+06,  2.15406107E+00,  0.00000000E+00
5.50140070E+06,  2.14662166E+00,  0.00000000E+00
6.15157580E+06,  2.13875600E+00,  0.00000000E+00
6.80175090E+06,  2.11667562E+00,  0.00000000E+00
7.45192600E+06,  2.09078337E+00,  0.00000000E+00
8.10210110E+06,  2.09065212E+00,  0.00000000E+00
8.75227610E+06,  2.07552794E+00,  0.00000000E+00
9.40245120E+06,  2.04936662E+00,  0.00000000E+00
1.00526263E+07,  2.02047198E+00,  0.00000000E+00
1.07028014E+07,  2.01006303E+00,  0.00000000E+00
1.13529765E+07,  1.99021519E+00,  0.00000000E+00
1.20031516E+07,  1.96549323E+00,  0.00000000E+00
1.26533267E+07,  1.94097997E+00,  0.00000000E+00
1.33035018E+07,  1.92432982E+00,  0.00000000E+00
1.39536768E+07,  1.89949075E+00,  0.00000000E+00
1.46038519E+07,  1.87909395E+00,  0.00000000E+00
1.52540270E+07,  1.84740235E+00,  0.00000000E+00
1.59042021E+07,  1.83031400E+00,  0.00000000E+00
1.65543772E+07,  1.80183886E+00,  0.00000000E+00
1.72045523E+07,  1.78289645E+00,  0.00000000E+00
1.78547274E+07,  1.75630902E+00,  0.00000000E+00
1.85049025E+07,  1.73465176E+00,  0.00000000E+00
1.91550775E+07,  1.71289650E+00,  0.00000000E+00
1.98052526E+07,  1.68820268E+00,  0.00000000E+00
2.04554277E+07,  1.66548474E+00,  0.00000000E+00
2.11056028E+07,  1.64274733E+00,  0.00000000E+00
2.17557779E+07,  1.62588024E+00,  0.00000000E+00
2.24059530E+07,  1.60257146E+00,  0.00000000E+00
2.30561281E+07,  1.58430297E+00,  0.00000000E+00
2.37063032E+07,  1.56362307E+00,  0.00000000E+00
2.43564782E+07,  1.54417453E+00,  0.00000000E+00
2.50066533E+07,  1.53122923E+00,  0.00000000E+00
2.56568284E+07,  1.51508155E+00,  0.00000000E+00
2.63070035E+07,  1.49323096E+00,  0.00000000E+00
2.69571786E+07,  1.48022806E+00,  0.00000000E+00
2.76073537E+07,  1.46571875E+00,  0.00000000E+00
2.82575288E+07,  1.45463200E+00,  0.00000000E+00
2.89077039E+07,  1.44428596E+00,  0.00000000E+00
2.95578789E+07,  1.43385525E+00,  0.00000000E+00
3.02080540E+07,  1.42260403E+00,  0.00000000E+00
3.08582291E+07,  1.41947798E+00,  0.00000000E+00
3.15084042E+07,  1.40944388E+00,  0.00000000E+00
3.21585793E+07,  1.40305164E+00,  0.00000000E+00
3.28087544E+07,  1.40162527E+00,  0.00000000E+00
3.34589295E+07,  1.39517918E+00,  0.00000000E+00
3.41091046E+07,  1.39524968E+00,  0.00000000E+00
3.47592796E+07,  1.39388846E+00,  0.00000000E+00
3.54094547E+07,  1.39552892E+00,  0.00000000E+00
3.60596298E+07,  1.39887733E+00,  0.00000000E+00
3.67098049E+07,  1.40108431E+00,  0.00000000E+00
3.73599800E+07,  1.40602234E+00,  0.00000000E+00
3.80101551E+07,  1.41082243E+00,  0.00000000E+00
3.86603302E+07,  1.41902265E+00,  0.00000000E+00
3.93105053E+07,  1.42512265E+00,  0.00000000E+00
3.99606803E+07,  1.43337592E+00,  0.00000000E+00
4.06108554E+07,  1.44293160E+00,  0.00000000E+00
4.12610305E+07,  1.45716876E+00,  0.00000000E+00
4.19112056E+07,  1.46556481E+00,  0.00000000E+00
4.25613807E+07,  1.48329907E+00,  0.00000000E+00
4.32115558E+07,  1.49469905E+00,  0.00000000E+00
4.38617309E+07,  1.50711702E+00,  0.00000000E+00
4.45119060E+07,  1.52311952E+00,  0.00000000E+00
4.51620810E+07,  1.53931190E+00,  0.00000000E+00
4.58122561E+07,  1.55496084E+00,  0.00000000E+00
4.64624312E+07,  1.57282383E+00,  0.00000000E+00
4.71126063E+07,  1.59065896E+00,  0.00000000E+00
4.77627814E+07,  1.61027384E+00,  0.00000000E+00
4.84129565E+07,  1.62772540E+00,  0.00000000E+00
4.90631316E+07,  1.64447280E+00,  0.00000000E+00
4.97133067E+07,  1.66698162E+00,  0.00000000E+00
5.03634817E+07,  1.68580866E+00,  0.00000000E+00
5.10136568E+07,  1.70657615E+00,  0.00000000E+00
5.16638319E+07,  1.72869962E+00,  0.00000000E+00
5.23140070E+07,  1.74627992E+00,  0.00000000E+00
5.29641821E+07,  1.76740611E+00,  0.00000000E+00
5.36143572E+07,  1.78827748E+00,  0.00000000E+00
5.42645323E+07,  1.80933380E+00,  0.00000000E+00
5.49147074E+07,  1.82932485E+00,  0.00000000E+00
5.55648824E+07,  1.84812271E+00,  0.00000000E+00
5.62150575E+07,  1.86985162E+00,  0.00000000E+00
5.68652326E+07,  1.88631104E+00,  0.00000000E+00
5.75154077E+07,  1.90482414E+00,  0.00000000E+00
5.81655828E+07,  1.92583019E+00,  0.00000000E+00
5.88157579E+07,  1.94445959E+00,  0.00000000E+00
5.94659330E+07,  1.96069529E+00,  0.00000000E+00
6.01161081E+07,  1.97926058E+00,  0.00000000E+00
6.07662831E+07,  1.99666755E+00,  0.00000000E+00
